target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP030271.1_cds_WP_011337605.1_1210	1077	778	1229	273.671
lcl|NZ_CP030271.1_cds_WP_227590637.1_1211	840	541	1011	323.75
lcl|NZ_CP030271.1_cds_WP_002719760.1_1212	303	17.7996	180	1751.94
lcl|NZ_CP030271.1_cds_WP_011337607.1_1213	972	673	524	134.888
lcl|NZ_CP030271.1_cds_WP_011337608.1_1214	1113	814	12642	2690.59
lcl|NZ_CP030271.1_cds_WP_002719763.1_1215	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_WP_011337609.1_1216	594	295	160	93.9624
lcl|NZ_CP030271.1_cds_WP_011337610.1_1217	498	199	1698	1478.23
lcl|NZ_CP030271.1_cds_WP_011337611.1_1218	405	106	907	1482.37
lcl|NZ_CP030271.1_cds_WP_011337612.1_1219	753	454	682	260.246
lcl|NZ_CP030271.1_cds_WP_011337613.1_1220	1140	841	1172	241.428
lcl|NZ_CP030271.1_cds_WP_002719769.1_1221	279	10.9088	1	15.881
lcl|NZ_CP030271.1_cds_WP_002719770.1_1222	714	415	206	85.9954
lcl|NZ_CP030271.1_cds_WP_011337614.1_1223	2115	1816	683	65.157
lcl|NZ_CP030271.1_cds_WP_011337615.1_1224	2088	1789	354	34.2807
lcl|NZ_CP030271.1_cds_WP_002719774.1_1225	441	142	833	1016.28
lcl|NZ_CP030271.1_cds_WP_011337616.1_1226	360	61.0822	117	331.839
lcl|NZ_CP030271.1_cds_WP_011337617.1_1227	834	535	459	148.633
lcl|NZ_CP030271.1_cds_WP_011337618.1_1228	1335	1036	354	59.197
lcl|NZ_CP030271.1_cds_WP_011337619.1_1229	2724	2425	767	54.7949
lcl|NZ_CP030271.1_cds_WP_002719779.1_1230	264	8.51793	1	20.3386
lcl|NZ_CP030271.1_cds_WP_011337620.1_1231	927	628	96	26.483
lcl|NZ_CP030271.1_cds_WP_011337621.1_1232	1971	1672	966	100.091
lcl|NZ_CP030271.1_cds_WP_011337622.1_1233	456	157	28	30.8969
lcl|NZ_CP030271.1_cds_WP_061350833.1_1234	777	478	170	61.6137
lcl|NZ_CP030271.1_cds_WP_002719784.1_1235	561	262	125	82.6542
lcl|NZ_CP030271.1_cds_WP_029534508.1_1236	1755	1456	1274	151.588
lcl|NZ_CP030271.1_cds_WP_011337624.1_1237	918	619	1394	390.147
lcl|NZ_CP030271.1_cds_WP_011337625.1_1238	843	544	2900	923.539
lcl|NZ_CP030271.1_cds_WP_011337626.1_1239	453	154	1406	1581.69
lcl|NZ_CP030271.1_cds_WP_002719789.1_1240	411	112	182	281.52
lcl|NZ_CP030271.1_cds_WP_011337627.1_1241	471	172	123	123.889
lcl|NZ_CP030271.1_cds_WP_017140182.1_1242	2826	2527	175	11.9975
lcl|NZ_CP030271.1_cds_WP_002719792.1_1243	270	9.35544	0	0
lcl|NZ_CP030271.1_cds_WP_002719793.1_1244	639	340	208	105.984
lcl|NZ_CP030271.1_cds_1245	1808	1509	658	75.5428
lcl|NZ_CP030271.1_cds_WP_002719795.1_1246	174	3.56892	0	0
lcl|NZ_CP030271.1_cds_WP_011337629.1_1247	1191	892	661	128.379
lcl|NZ_CP030271.1_cds_WP_011337630.1_1248	543	244	284	201.644
lcl|NZ_CP030271.1_cds_WP_011337631.1_1249	687	388	1519	678.238
lcl|NZ_CP030271.1_cds_WP_011337632.1_1250	1185	886	146	28.548
lcl|NZ_CP030271.1_cds_WP_002719800.1_1251	165	3.38302	0	0
lcl|NZ_CP030271.1_cds_WP_017140185.1_1252	1401	1102	45	7.07436
lcl|NZ_CP030271.1_cds_WP_002719802.1_1253	453	154	8	8.99965
lcl|NZ_CP030271.1_cds_WP_002719803.1_1254	840	541	180	57.641
lcl|NZ_CP030271.1_cds_WP_002719804.1_1255	423	124	368	514.141
lcl|NZ_CP030271.1_cds_WP_011337635.1_1256	1176	877	1065	210.381
lcl|NZ_CP030271.1_cds_WP_011337636.1_1257	399	100	818	1417.13
lcl|NZ_CP030271.1_cds_WP_011337637.1_1258	780	481	11452	4124.7
lcl|NZ_CP030271.1_cds_WP_009566170.1_1259	327	31.3862	1338	7385.38
lcl|NZ_CP030271.1_cds_WP_011337638.1_1260	1137	838	161	33.2842
lcl|NZ_CP030271.1_cds_WP_015920427.1_1261	969	670	58	14.9972
lcl|NZ_CP030271.1_cds_WP_011337640.1_1262	1143	844	38	7.80005
lcl|NZ_CP030271.1_cds_WP_011337641.1_1263	1482	1183	141	20.6486
lcl|NZ_CP030271.1_cds_WP_011337642.1_1264	1725	1426	128	15.5506
lcl|NZ_CP030271.1_cds_WP_002719814.1_1265	273	9.8295	0	0
lcl|NZ_CP030271.1_cds_WP_011337643.1_1266	804	505	30	10.2917
lcl|NZ_CP030271.1_cds_WP_002719816.1_1267	873	574	84	25.3527
lcl|NZ_CP030271.1_cds_WP_011337644.1_1268	1086	787	44	9.68577
lcl|NZ_CP030271.1_cds_WP_011337645.1_1269	1089	790	18	3.94731
lcl|NZ_CP030271.1_cds_WP_011337646.1_1270	1620	1321	94	12.3277
lcl|NZ_CP030271.1_cds_WP_002719820.1_1271	276	10.3458	8	133.962
lcl|NZ_CP030271.1_cds_WP_011337647.1_1272	360	61.0822	1	2.83623
lcl|NZ_CP030271.1_cds_WP_011337648.1_1273	2346	2047	568	48.0714
lcl|NZ_CP030271.1_cds_WP_011840950.1_1274	570	271	553	353.518
lcl|NZ_CP030271.1_cds_WP_011337650.1_1275	795	496	40	13.9712
lcl|NZ_CP030271.1_cds_WP_011337651.1_1276	912	613	136	38.4357
lcl|NZ_CP030271.1_cds_WP_011337652.1_1277	381	82.002	37	78.1688
lcl|NZ_CP030271.1_cds_WP_236858193.1_1278	705	406	163	69.5533
lcl|NZ_CP030271.1_cds_WP_011337654.1_1279	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011337655.1_1280	2607	2308	134	10.0583
lcl|NZ_CP030271.1_cds_WP_147175734.1_1281	345	46.6066	91	338.26
lcl|NZ_CP030271.1_cds_WP_011337656.1_1282	216	4.87155	0	0
lcl|NZ_CP030271.1_cds_WP_009562317.1_1283	507	208	102	84.9558
lcl|NZ_CP030271.1_cds_WP_011337657.1_1284	933	634	842	230.08
lcl|NZ_CP030271.1_cds_WP_011337658.1_1285	231	5.62895	0	0
lcl|NZ_CP030271.1_cds_WP_002719835.1_1286	483	184	605	569.631
lcl|NZ_CP030271.1_cds_WP_011337659.1_1287	1254	955	6229	1129.98
lcl|NZ_CP030271.1_cds_WP_002719837.1_1288	1248	949	221	40.3443
lcl|NZ_CP030271.1_cds_WP_002719838.1_1289	375	76.0064	904	2060.51
lcl|NZ_CP030271.1_cds_WP_002719839.1_1290	324	29.2345	5142	30471.4
lcl|NZ_CP030271.1_cds_WP_017140189.1_1291	2982	2683	1393	89.947
lcl|NZ_CP030271.1_cds_WP_011337661.1_1292	558	259	41	27.4246
lcl|NZ_CP030271.1_cds_WP_114071681.1_1293	1944	1645	331	34.8593
lcl|NZ_CP030271.1_cds_WP_002719843.1_1294	600	301	696	400.589
lcl|NZ_CP030271.1_cds_WP_011337663.1_1295	555	256	167	113.014
lcl|NZ_CP030271.1_cds_WP_011337664.1_1296	1323	1024	329	55.6611
lcl|NZ_CP030271.1_cds_WP_011337665.1_1297	1839	1540	1772	199.342
lcl|NZ_CP030271.1_cds_WP_011337666.1_1298	648	349	628	311.738
lcl|NZ_CP030271.1_cds_WP_017140191.1_1299	1365	1066	1128	183.319
lcl|NZ_CP030271.1_cds_WP_002719849.1_1300	1464	1165	1312	195.103
lcl|NZ_CP030271.1_cds_WP_011337668.1_1301	1980	1681	24	2.47343
lcl|NZ_CP030271.1_cds_WP_011337669.1_1302	1155	856	49	9.91696
lcl|NZ_CP030271.1_cds_WP_011337670.1_1303	1026	727	21	5.00427
lcl|NZ_CP030271.1_cds_1304	1630	1331	141	18.3526
lcl|NZ_CP030271.1_cds_WP_011337672.1_1305	945	646	44	11.7998
lcl|NZ_CP030271.1_cds_WP_011337673.1_1306	741	442	467	183.042
lcl|NZ_CP030271.1_cds_WP_011337674.1_1307	567	268	546	352.951
lcl|NZ_CP030271.1_cds_WP_002719857.1_1308	744	445	376	146.381
lcl|NZ_CP030271.1_cds_WP_011337675.1_1309	822	523	66	21.8624
lcl|NZ_CP030271.1_cds_WP_011337676.1_1310	1185	886	185	36.1738
lcl|NZ_CP030271.1_cds_WP_011337677.1_1311	1335	1036	2290	382.941
lcl|NZ_CP030271.1_cds_WP_002719861.1_1312	138	2.93964	0	0
lcl|NZ_CP030271.1_cds_WP_011337678.1_1313	2400	2101	2536	209.112
lcl|NZ_CP030271.1_cds_WP_011337679.1_1314	693	394	15	6.59555
lcl|NZ_CP030271.1_cds_WP_002719864.1_1315	468	169	72	73.8078
lcl|NZ_CP030271.1_cds_WP_002719865.1_1316	783	484	382	136.733
lcl|NZ_CP030271.1_cds_WP_061350835.1_1317	822	523	80	26.4999
lcl|NZ_CP030271.1_cds_WP_011337682.1_1318	1140	841	53	10.9178
lcl|NZ_CP030271.1_cds_WP_011337683.1_1319	1824	1525	161	18.2899
lcl|NZ_CP030271.1_cds_WP_011337684.1_1320	603	304	5921	3374.25
lcl|NZ_CP030271.1_cds_WP_011337685.1_1321	450	151	1925	2208.56
lcl|NZ_CP030271.1_cds_WP_011337686.1_1322	609	310	665	371.635
lcl|NZ_CP030271.1_cds_WP_011337687.1_1323	339	41.1625	36	151.515
lcl|NZ_CP030271.1_cds_WP_011337688.1_1324	1500	1201	947	136.604
lcl|NZ_CP030271.1_cds_WP_011337689.1_1325	1653	1354	93	11.8993
lcl|NZ_CP030271.1_cds_WP_011337690.1_1326	720	421	81	33.3318
lcl|NZ_CP030271.1_cds_WP_011337691.1_1327	768	469	32	11.8204
lcl|NZ_CP030271.1_cds_WP_011337692.1_1328	1221	922	147	27.6212
lcl|NZ_CP030271.1_cds_WP_011337693.1_1329	630	331	59	30.8802
lcl|NZ_CP030271.1_cds_WP_011337694.1_1330	663	364	441	209.891
lcl|NZ_CP030271.1_cds_WP_011337695.1_1331	585	286	662	401.004
lcl|NZ_CP030271.1_cds_WP_011337696.1_1332	327	31.3862	41	226.308
lcl|NZ_CP030271.1_cds_WP_023003603.1_1333	294	14.6185	3	35.5529
lcl|NZ_CP030271.1_cds_WP_011337697.1_1334	714	415	105	43.8326
lcl|NZ_CP030271.1_cds_WP_011337698.1_1335	1164	865	34	6.80956
lcl|NZ_CP030271.1_cds_WP_009562257.1_1336	1452	1153	312	46.8793
lcl|NZ_CP030271.1_cds_WP_011337699.1_1337	672	373	56	26.0097
lcl|NZ_CP030271.1_cds_WP_011337700.1_1338	1602	1303	124	16.4867
lcl|NZ_CP030271.1_cds_WP_011337701.1_1339	348	49.4247	63	220.827
lcl|NZ_CP030271.1_cds_WP_011337702.1_1340	948	649	2523	673.486
lcl|NZ_CP030271.1_cds_WP_011337703.1_1341	1128	829	931	194.559
lcl|NZ_CP030271.1_cds_WP_011337704.1_1342	168	3.44246	0	0
lcl|NZ_CP030271.1_cds_WP_011337705.1_1343	1257	958	503	90.9617
lcl|NZ_CP030271.1_cds_WP_011337706.1_1344	597	298	1602	931.328
lcl|NZ_CP030271.1_cds_WP_002719894.1_1345	330	33.6633	214	1101.32
lcl|NZ_CP030271.1_cds_WP_023003605.1_1346	1092	793	231	50.4655
lcl|NZ_CP030271.1_cds_WP_011337708.1_1347	768	469	62	22.9021
lcl|NZ_CP030271.1_cds_WP_023003607.1_1348	933	634	155	42.3544
lcl|NZ_CP030271.1_cds_WP_017140195.1_1349	1008	709	191	46.6706
lcl|NZ_CP030271.1_cds_WP_017140196.1_1350	1248	949	616	112.453
lcl|NZ_CP030271.1_cds_WP_011337712.1_1351	396	97.0001	127	226.823
lcl|NZ_CP030271.1_cds_WP_011337713.1_1352	1320	1021	1403	238.061
lcl|NZ_CP030271.1_cds_WP_011337714.1_1353	459	160	27	29.2348
lcl|NZ_CP030271.1_cds_WP_011337715.1_1354	1176	877	256	50.5704
lcl|NZ_CP030271.1_cds_WP_002719904.1_1355	498	199	3	2.61171
lcl|NZ_CP030271.1_cds_WP_011337716.1_1356	354	55.1953	9	28.2486
lcl|NZ_CP030271.1_cds_WP_011337717.1_1357	594	295	7	4.11086
lcl|NZ_CP030271.1_cds_WP_017140198.1_1358	468	169	0	0
lcl|NZ_CP030271.1_cds_WP_011337719.1_1359	585	286	0	0
lcl|NZ_CP030271.1_cds_WP_147175732.1_1360	294	14.6185	0	0
lcl|NZ_CP030271.1_cds_WP_011337720.1_1361	783	484	20	7.15881
lcl|NZ_CP030271.1_cds_WP_011337721.1_1362	654	355	19	9.27217
lcl|NZ_CP030271.1_cds_WP_011337722.1_1363	513	214	8	6.47638
lcl|NZ_CP030271.1_cds_WP_011337723.1_1364	402	103	3	5.04592
lcl|NZ_CP030271.1_cds_WP_002719913.1_1365	453	154	14	15.7494
lcl|NZ_CP030271.1_cds_WP_011337724.1_1366	234	5.81021	0	0
lcl|NZ_CP030271.1_cds_WP_002719915.1_1367	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_011337726.1_1368	306	19.0638	158	1435.83
lcl|NZ_CP030271.1_cds_WP_011337727.1_1369	273	9.8295	14	246.747
lcl|NZ_CP030271.1_cds_WP_023003613.1_1370	813	514	313	105.496
lcl|NZ_CP030271.1_cds_WP_002719918.1_1371	141	2.98199	0	0
lcl|NZ_CP030271.1_cds_WP_011337728.1_1372	294	14.6185	41	485.89
lcl|NZ_CP030271.1_cds_WP_011337730.1_1373	2022	1723	683	68.6739
lcl|NZ_CP030271.1_cds_WP_002719921.1_1374	975	676	132	33.8286
lcl|NZ_CP030271.1_cds_WP_017140202.1_1375	930	631	111	30.4754
lcl|NZ_CP030271.1_cds_WP_011337732.1_1376	294	14.6185	1	11.851
lcl|NZ_CP030271.1_cds_WP_011841002.1_1377	1137	838	4350	899.293
lcl|NZ_CP030271.1_cds_WP_011337734.1_1378	735	436	220	87.4163
lcl|NZ_CP030271.1_cds_WP_009562233.1_1379	567	268	871	563.04
lcl|NZ_CP030271.1_cds_WP_011337736.1_1380	1641	1342	402	51.8955
lcl|NZ_CP030271.1_cds_WP_009562231.1_1381	1092	793	2004	437.805
lcl|NZ_CP030271.1_cds_WP_002719929.1_1382	267	8.91948	9	174.807
lcl|NZ_CP030271.1_cds_WP_011337737.1_1383	1209	910	1352	257.39
lcl|NZ_CP030271.1_cds_WP_011337738.1_1384	669	370	545	255.183
lcl|NZ_CP030271.1_cds_WP_011337739.1_1385	1467	1168	402	59.6265
lcl|NZ_CP030271.1_cds_WP_011337740.1_1386	927	628	413	113.932
lcl|NZ_CP030271.1_cds_WP_009562223.1_1387	549	250	419	290.356
lcl|NZ_CP030271.1_cds_WP_002719935.1_1388	732	433	58	23.2058
lcl|NZ_CP030271.1_cds_WP_002719936.1_1389	963	664	1782	464.939
lcl|NZ_CP030271.1_cds_WP_011337741.1_1390	891	592	425	124.372
lcl|NZ_CP030271.1_cds_WP_011337742.1_1391	462	163	90	95.6558
lcl|NZ_CP030271.1_cds_WP_002719939.1_1392	546	247	150	105.208
lcl|NZ_CP030271.1_cds_WP_002719940.1_1393	453	154	134	150.744
lcl|NZ_CP030271.1_cds_WP_011339201.1_1394	1377	1078	80	12.8566
lcl|NZ_CP030271.1_cds_WP_011337745.1_1395	711	412	750	315.37
lcl|NZ_CP030271.1_cds_WP_011337746.1_1396	1185	886	470	91.901
lcl|NZ_CP030271.1_cds_WP_002719943.1_1397	897	598	2784	806.537
lcl|NZ_CP030271.1_cds_WP_002719944.1_1398	762	463	1605	600.552
lcl|NZ_CP030271.1_cds_WP_017140203.1_1399	888	589	196	57.6497
lcl|NZ_CP030271.1_cds_WP_011337748.1_1400	912	613	224	63.3058
lcl|NZ_CP030271.1_cds_WP_017140204.1_1401	774	475	531	193.668
lcl|NZ_CP030271.1_cds_WP_011337750.1_1402	1812	1513	662	75.8011
lcl|NZ_CP030271.1_cds_WP_002719949.1_1403	132	2.85918	0	0
lcl|NZ_CP030271.1_cds_WP_011337751.1_1404	3267	2968	362	21.1301
lcl|NZ_CP030271.1_cds_WP_017140205.1_1405	1173	874	768	152.232
lcl|NZ_CP030271.1_cds_WP_011337753.1_1406	642	343	1547	781.362
lcl|NZ_CP030271.1_cds_WP_011337754.1_1407	645	346	131	65.5921
lcl|NZ_CP030271.1_cds_WP_009562193.1_1408	1218	919	87	16.4006
lcl|NZ_CP030271.1_cds_WP_065462909.1_1409	3498	3199	1086	58.8128
lcl|NZ_CP030271.1_cds_WP_011337756.1_1410	516	217	74	59.0783
lcl|NZ_CP030271.1_cds_WP_002719957.1_1411	1005	706	1137	279.005
lcl|NZ_CP030271.1_cds_WP_002719958.1_1412	558	259	738	493.643
lcl|NZ_CP030271.1_cds_WP_017140207.1_1413	867	568	366	111.632
lcl|NZ_CP030271.1_cds_WP_011337759.1_1414	2472	2173	682	54.3727
lcl|NZ_CP030271.1_cds_1415	129	2.82095	0	0
lcl|NZ_CP030271.1_cds_WP_017140208.1_1416	1344	1045	638	105.77
lcl|NZ_CP030271.1_cds_WP_002719962.1_1417	234	5.81021	0	0
lcl|NZ_CP030271.1_cds_WP_002719963.1_1418	1512	1213	35	4.99877
lcl|NZ_CP030271.1_cds_WP_002719964.1_1419	1377	1078	212	34.0701
lcl|NZ_CP030271.1_cds_WP_002719965.1_1420	1431	1132	60	9.1825
lcl|NZ_CP030271.1_cds_WP_017140209.1_1421	2262	1963	968	85.4302
lcl|NZ_CP030271.1_cds_WP_002719967.1_1422	1368	1069	63	10.2098
lcl|NZ_CP030271.1_cds_WP_002719968.1_1423	1107	808	131	28.0877
lcl|NZ_CP030271.1_cds_WP_011337762.1_1424	981	682	265	67.3159
lcl|NZ_CP030271.1_cds_WP_011337763.1_1425	678	379	229	104.677
lcl|NZ_CP030271.1_cds_WP_009562175.1_1426	480	181	171	163.672
lcl|NZ_CP030271.1_cds_WP_011337764.1_1427	498	199	46	40.0462
lcl|NZ_CP030271.1_cds_WP_011337765.1_1428	486	187	25	23.1609
lcl|NZ_CP030271.1_cds_WP_011337766.1_1429	1179	880	116	22.8366
lcl|NZ_CP030271.1_cds_WP_011337767.1_1430	609	310	85	47.5022
lcl|NZ_CP030271.1_cds_WP_011337768.1_1431	1230	931	479	89.1337
lcl|NZ_CP030271.1_cds_WP_009562166.1_1432	360	61.0822	66	187.191
lcl|NZ_CP030271.1_cds_WP_011337769.1_1433	1038	739	641	150.269
lcl|NZ_CP030271.1_cds_WP_011337770.1_1434	3237	2938	760	44.8144
lcl|NZ_CP030271.1_cds_WP_011337771.1_1435	630	331	8	4.18715
lcl|NZ_CP030271.1_cds_WP_011337772.1_1436	732	433	13	5.2013
lcl|NZ_CP030271.1_cds_WP_011337773.1_1437	735	436	67	26.6222
lcl|NZ_CP030271.1_cds_WP_011337774.1_1438	744	445	143	55.6714
lcl|NZ_CP030271.1_cds_WP_011337775.1_1439	1164	865	41	8.21153
lcl|NZ_CP030271.1_cds_WP_011337776.1_1440	375	76.0064	8	18.2346
lcl|NZ_CP030271.1_cds_WP_011337777.1_1441	783	484	6	2.14764
lcl|NZ_CP030271.1_cds_WP_011337778.1_1442	726	427	7	2.84005
lcl|NZ_CP030271.1_cds_WP_011337779.1_1443	765	466	10	3.71767
lcl|NZ_CP030271.1_cds_WP_011337780.1_1444	1113	814	334	71.085
lcl|NZ_CP030271.1_cds_WP_009562151.1_1445	546	247	58	40.6806
lcl|NZ_CP030271.1_cds_WP_011337781.1_1446	1569	1270	1091	148.825
lcl|NZ_CP030271.1_cds_WP_011337782.1_1447	936	637	43	11.6946
lcl|NZ_CP030271.1_cds_WP_011841046.1_1448	1329	1030	206	34.6486
lcl|NZ_CP030271.1_cds_WP_011337784.1_1449	1137	838	14	2.89428
lcl|NZ_CP030271.1_cds_WP_009562142.1_1450	378	79.0036	21	46.0499
lcl|NZ_CP030271.1_cds_WP_011337785.1_1451	1542	1243	111	15.4706
lcl|NZ_CP030271.1_cds_WP_011337786.1_1452	606	307	46	25.9583
lcl|NZ_CP030271.1_cds_WP_011337787.1_1453	966	667	131	34.0253
lcl|NZ_CP030271.1_cds_WP_002720000.1_1454	774	475	37	13.4947
lcl|NZ_CP030271.1_cds_WP_023003620.1_1455	1071	772	182	40.8423
lcl|NZ_CP030271.1_cds_WP_011337789.1_1456	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011337790.1_1457	639	340	7	3.56677
lcl|NZ_CP030271.1_cds_WP_011337791.1_1458	2409	2110	12627	1036.75
lcl|NZ_CP030271.1_cds_WP_011337792.1_1459	1089	790	16313	3577.36
lcl|NZ_CP030271.1_cds_WP_011337793.1_1460	1131	832	500	104.113
lcl|NZ_CP030271.1_cds_WP_017140215.1_1461	3078	2779	425	26.4946
lcl|NZ_CP030271.1_cds_WP_011337795.1_1462	1176	877	908	179.367
lcl|NZ_CP030271.1_cds_WP_011337796.1_1463	570	271	369	235.892
lcl|NZ_CP030271.1_cds_WP_011337797.1_1464	474	175	227	224.721
lcl|NZ_CP030271.1_cds_WP_011337798.1_1465	1938	1639	157	16.595
lcl|NZ_CP030271.1_cds_WP_011337799.1_1466	1095	796	48	10.4468
lcl|NZ_CP030271.1_cds_WP_011337800.1_1467	1632	1333	21	2.72926
lcl|NZ_CP030271.1_cds_WP_011337801.1_1468	801	502	29	10.0081
lcl|NZ_CP030271.1_cds_WP_011337802.1_1469	1023	724	36	8.6143
lcl|NZ_CP030271.1_cds_WP_002720016.1_1470	369	70.019	5	12.3712
lcl|NZ_CP030271.1_cds_WP_002720017.1_1471	1059	760	59	13.4491
lcl|NZ_CP030271.1_cds_WP_011337803.1_1472	1098	799	26	5.63745
lcl|NZ_CP030271.1_cds_WP_015920568.1_1473	1668	1369	134	16.9573
lcl|NZ_CP030271.1_cds_WP_011337805.1_1474	465	166	0	0
lcl|NZ_CP030271.1_cds_WP_002720021.1_1475	222	5.14791	0	0
lcl|NZ_CP030271.1_cds_WP_011337806.1_1476	1086	787	28	6.16367
lcl|NZ_CP030271.1_cds_WP_002720023.1_1477	192	4.02165	0	0
lcl|NZ_CP030271.1_cds_WP_227590638.1_1478	1266	967	209	37.4435
lcl|NZ_CP030271.1_cds_WP_002720025.1_1479	1449	1150	948	142.813
lcl|NZ_CP030271.1_cds_WP_011337808.1_1480	975	676	228	58.4311
lcl|NZ_CP030271.1_cds_WP_023003623.1_1481	351	52.2911	9	29.8175
lcl|NZ_CP030271.1_cds_WP_011337809.1_1482	1110	811	56	11.9625
lcl|NZ_CP030271.1_cds_WP_011337810.1_1483	1122	823	19	3.99954
lcl|NZ_CP030271.1_cds_WP_011337811.1_1484	993	694	22	5.49186
lcl|NZ_CP030271.1_cds_1485	1352	1053	428	70.416
lcl|NZ_CP030271.1_cds_WP_011337813.1_1486	1323	1024	87	14.7189
lcl|NZ_CP030271.1_cds_WP_011337814.1_1487	954	655	752	198.899
lcl|NZ_CP030271.1_cds_WP_011337815.1_1488	786	487	41	14.5852
lcl|NZ_CP030271.1_cds_WP_011337816.1_1489	2373	2074	134	11.1931
lcl|NZ_CP030271.1_cds_WP_002720035.1_1490	483	184	2	1.88308
lcl|NZ_CP030271.1_cds_WP_011337817.1_1491	531	232	14	10.4543
lcl|NZ_CP030271.1_cds_WP_011337818.1_1492	2202	1903	106	9.64991
lcl|NZ_CP030271.1_cds_WP_011337819.1_1493	1173	874	523	103.668
lcl|NZ_CP030271.1_cds_WP_009562094.1_1494	681	382	41	18.5942
lcl|NZ_CP030271.1_cds_WP_011337820.1_1495	1635	1336	108	14.0047
lcl|NZ_CP030271.1_cds_WP_011337821.1_1496	2115	1816	212	20.2244
lcl|NZ_CP030271.1_cds_WP_023003625.1_1497	1437	1138	169	25.7277
lcl|NZ_CP030271.1_cds_WP_002720043.1_1498	1272	973	184	32.7613
lcl|NZ_CP030271.1_cds_WP_011337823.1_1499	2406	2107	1894	155.73
lcl|NZ_CP030271.1_cds_WP_002720045.1_1500	435	136	314	399.988
lcl|NZ_CP030271.1_cds_WP_002720046.1_1501	414	115	146	219.944
lcl|NZ_CP030271.1_cds_WP_011337824.1_1502	2442	2143	1406	113.663
lcl|NZ_CP030271.1_cds_WP_002720048.1_1503	201	4.3003	0	0
lcl|NZ_CP030271.1_cds_WP_002720049.1_1504	423	124	128	178.832
lcl|NZ_CP030271.1_cds_WP_011337826.1_1505	1848	1549	614	68.671
lcl|NZ_CP030271.1_cds_WP_011337827.1_1506	621	322	15	8.07034
lcl|NZ_CP030271.1_cds_WP_011337828.1_1507	576	277	423	264.556
lcl|NZ_CP030271.1_cds_WP_017140216.1_1508	447	148	30	35.1169
lcl|NZ_CP030271.1_cds_WP_002720054.1_1509	1470	1171	534	79.0025
lcl|NZ_CP030271.1_cds_WP_011337830.1_1510	1131	832	738	153.67
lcl|NZ_CP030271.1_cds_WP_002720056.1_1511	1095	796	59	12.8409
lcl|NZ_CP030271.1_cds_WP_011337831.1_1512	2145	1846	190	17.8311
lcl|NZ_CP030271.1_cds_WP_023003627.1_1513	1218	919	484	91.2402
lcl|NZ_CP030271.1_cds_WP_011337833.1_1514	969	670	59	15.2557
lcl|NZ_CP030271.1_cds_WP_011337834.1_1515	837	538	105	33.8114
lcl|NZ_CP030271.1_cds_WP_011337835.1_1516	828	529	470	153.921
lcl|NZ_CP030271.1_cds_WP_011337836.1_1517	837	538	11	3.54215
lcl|NZ_CP030271.1_cds_WP_011337837.1_1518	1056	757	349	79.8704
lcl|NZ_CP030271.1_cds_WP_011337838.1_1519	444	145	37	44.2069
lcl|NZ_CP030271.1_cds_WP_011337839.1_1520	966	667	655	170.126
lcl|NZ_CP030271.1_cds_WP_002720066.1_1521	1167	868	436	87.0208
lcl|NZ_CP030271.1_cds_WP_011337840.1_1522	807	508	132	45.016
lcl|NZ_CP030271.1_cds_WP_011337841.1_1523	1011	712	250	60.8298
lcl|NZ_CP030271.1_cds_WP_011337842.1_1524	942	643	190	51.1916
lcl|NZ_CP030271.1_cds_WP_011337843.1_1525	1041	742	93	21.7138
lcl|NZ_CP030271.1_cds_WP_002720071.1_1526	246	6.66748	0	0
lcl|NZ_CP030271.1_cds_WP_011337844.1_1527	1194	895	221	42.7785
lcl|NZ_CP030271.1_cds_WP_011337845.1_1528	519	220	111	87.4091
lcl|NZ_CP030271.1_cds_WP_011337846.1_1529	636	337	121	62.2031
lcl|NZ_CP030271.1_cds_WP_011337847.1_1530	891	592	593	173.536
lcl|NZ_CP030271.1_cds_WP_011337848.1_1531	678	379	125	57.1383
lcl|NZ_CP030271.1_cds_WP_011337849.1_1532	1371	1072	3105	501.791
lcl|NZ_CP030271.1_cds_WP_002720078.1_1533	1014	715	66	15.9917
lcl|NZ_CP030271.1_cds_WP_011337850.1_1534	1185	886	1036	202.573
lcl|NZ_CP030271.1_cds_WP_002720081.1_1535	783	484	441	157.852
lcl|NZ_CP030271.1_cds_WP_002720082.1_1536	711	412	32	13.4558
lcl|NZ_CP030271.1_cds_WP_011337851.1_1537	1011	712	42	10.2194
lcl|NZ_CP030271.1_cds_WP_011337852.1_1538	1296	997	148	25.7171
lcl|NZ_CP030271.1_cds_WP_011337853.1_1539	600	301	28	16.1156
lcl|NZ_CP030271.1_cds_WP_011337854.1_1540	624	325	5	2.66528
lcl|NZ_CP030271.1_cds_WP_011337855.1_1541	465	166	204	212.901
lcl|NZ_CP030271.1_cds_WP_011337856.1_1542	687	388	278	124.128
lcl|NZ_CP030271.1_cds_WP_017140219.1_1543	1368	1069	190	30.7916
lcl|NZ_CP030271.1_cds_WP_011337858.1_1544	1188	889	504	98.2166
lcl|NZ_CP030271.1_cds_WP_011337859.1_1545	1524	1225	131	18.5264
