target_id	length	eff_length	est_counts	tpm
lcl|NZ_CP030271.1_cds_WP_002719690.1_1142	213	4.74468	0	0
lcl|NZ_CP030271.1_cds_WP_002719691.1_1143	477	178	51	400.042
lcl|NZ_CP030271.1_cds_WP_002719692.1_1144	870	571	145	354.558
lcl|NZ_CP030271.1_cds_WP_002719693.1_1145	840	541	26	67.1015
lcl|NZ_CP030271.1_cds_WP_011337559.1_1146	1200	901	69	106.925
lcl|NZ_CP030271.1_cds_WP_002719695.1_1147	660	361	8	30.9413
lcl|NZ_CP030271.1_cds_WP_011337560.1_1148	786	487	26	74.5419
lcl|NZ_CP030271.1_cds_WP_124254315.1_1149	294	14.6185	0	0
lcl|NZ_CP030271.1_cds_WP_002719697.1_1150	714	415	39	131.212
lcl|NZ_CP030271.1_cds_WP_009564418.1_1151	1233	934	59	88.1985
lcl|NZ_CP030271.1_cds_WP_009564417.1_1152	1290	991	47	66.2186
lcl|NZ_CP030271.1_cds_WP_011337561.1_1153	783	484	34	98.082
lcl|NZ_CP030271.1_cds_WP_011337562.1_1154	1431	1132	314	387.293
lcl|NZ_CP030271.1_cds_WP_002719702.1_1155	957	658	50	106.096
lcl|NZ_CP030271.1_cds_WP_011337563.1_1156	1137	838	136	226.595
lcl|NZ_CP030271.1_cds_WP_009564409.1_1157	267	8.91948	0	0
lcl|NZ_CP030271.1_cds_WP_011337565.1_1158	474	175	3	23.9353
lcl|NZ_CP030271.1_cds_1159	1799	1500	53	49.3333
lcl|NZ_CP030271.1_cds_WP_011337567.1_1160	921	622	9	20.2026
lcl|NZ_CP030271.1_cds_WP_017140176.1_1161	1857	1558	113	101.267
lcl|NZ_CP030271.1_cds_WP_011337569.1_1162	258	7.80511	0	0
lcl|NZ_CP030271.1_cds_WP_011840876.1_1163	2370	2071	96	64.7213
lcl|NZ_CP030271.1_cds_WP_011337571.1_1164	981	682	17	34.8033
lcl|NZ_CP030271.1_cds_WP_011337572.1_1165	990	691	32	64.6588
lcl|NZ_CP030271.1_cds_WP_011337573.1_1166	1170	871	48	76.9448
lcl|NZ_CP030271.1_cds_WP_009564398.1_1167	939	640	25	54.5401
lcl|NZ_CP030271.1_cds_WP_011337574.1_1168	816	517	2	5.40126
lcl|NZ_CP030271.1_cds_WP_017140177.1_1169	837	538	38	98.6182
lcl|NZ_CP030271.1_cds_WP_009564393.1_1170	1215	916	326	496.91
lcl|NZ_CP030271.1_cds_WP_011337576.1_1171	570	271	2	10.3043
lcl|NZ_CP030271.1_cds_WP_009564391.1_1172	1032	733	5	9.52406
lcl|NZ_CP030271.1_cds_WP_002719721.1_1173	792	493	18	50.9778
lcl|NZ_CP030271.1_cds_WP_011337578.1_1174	759	460	1243	3772.85
lcl|NZ_CP030271.1_cds_WP_011337579.1_1175	492	193	140	1012.81
lcl|NZ_CP030271.1_cds_WP_011337580.1_1176	591	292	21	100.414
lcl|NZ_CP030271.1_cds_WP_009564386.1_1177	1131	832	48	80.5515
lcl|NZ_CP030271.1_cds_WP_009564385.1_1178	435	136	1	10.2664
lcl|NZ_CP030271.1_cds_WP_002719727.1_1179	1803	1504	40	37.1337
lcl|NZ_CP030271.1_cds_WP_002719728.1_1180	531	232	34	204.619
lcl|NZ_CP030271.1_cds_WP_043764151.1_1181	816	517	144	388.891
lcl|NZ_CP030271.1_cds_WP_011337582.1_1182	528	229	0	0
lcl|NZ_CP030271.1_cds_WP_017140178.1_1183	1185	886	7	11.0311
lcl|NZ_CP030271.1_cds_WP_017140179.1_1184	963	664	17	35.7468
lcl|NZ_CP030271.1_cds_WP_002719733.1_1185	444	145	8	77.0332
lcl|NZ_CP030271.1_cds_WP_011337585.1_1186	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_011337586.1_1187	729	430	24	77.9289
lcl|NZ_CP030271.1_cds_WP_011337587.1_1188	861	562	15	37.2658
lcl|NZ_CP030271.1_cds_WP_002719737.1_1189	594	295	2	9.46594
lcl|NZ_CP030271.1_cds_WP_061350830.1_1190	1044	745	4	7.49652
lcl|NZ_CP030271.1_cds_WP_011337589.1_1191	807	508	0	0
lcl|NZ_CP030271.1_cds_WP_011337590.1_1192	708	409	41	139.964
lcl|NZ_CP030271.1_cds_WP_011337591.1_1193	1161	862	23	37.2543
lcl|NZ_CP030271.1_cds_WP_061350831.1_1194	1434	1135	45	55.357
lcl|NZ_CP030271.1_cds_WP_017140180.1_1195	609	310	3	13.5119
lcl|NZ_CP030271.1_cds_WP_015920386.1_1196	309	20.4424	0	0
lcl|NZ_CP030271.1_cds_WP_011337595.1_1197	783	484	1	2.88477
lcl|NZ_CP030271.1_cds_WP_011337596.1_1198	981	682	6	12.2835
lcl|NZ_CP030271.1_cds_WP_011337597.1_1199	801	502	6	16.688
lcl|NZ_CP030271.1_cds_WP_002719748.1_1200	693	394	55	194.905
lcl|NZ_CP030271.1_cds_WP_002719749.1_1201	726	427	49	160.223
lcl|NZ_CP030271.1_cds_WP_011337598.1_1202	798	499	153	428.102
lcl|NZ_CP030271.1_cds_WP_011337599.1_1203	1350	1051	13	17.2702
lcl|NZ_CP030271.1_cds_WP_011337600.1_1204	1446	1147	19	23.1284
lcl|NZ_CP030271.1_cds_WP_011337601.1_1205	1044	745	23	43.105
lcl|NZ_CP030271.1_cds_WP_011337602.1_1206	690	391	8	28.5673
lcl|NZ_CP030271.1_cds_WP_002719755.1_1207	354	55.1953	3	75.8884
lcl|NZ_CP030271.1_cds_WP_002719756.1_1208	501	202	3	20.736
lcl|NZ_CP030271.1_cds_WP_011337604.1_1209	996	697	24	48.0767
lcl|NZ_CP030271.1_cds_WP_011337605.1_1210	1077	778	89	159.723
lcl|NZ_CP030271.1_cds_WP_227590637.1_1211	840	541	32	82.5864
lcl|NZ_CP030271.1_cds_WP_002719760.1_1212	303	17.7996	35	2745.46
lcl|NZ_CP030271.1_cds_WP_011337607.1_1213	972	673	43	89.2091
lcl|NZ_CP030271.1_cds_WP_011337608.1_1214	1113	814	131	224.7
lcl|NZ_CP030271.1_cds_WP_002719763.1_1215	207	4.51079	0	0
lcl|NZ_CP030271.1_cds_WP_011337609.1_1216	594	295	11	52.0627
lcl|NZ_CP030271.1_cds_WP_011337610.1_1217	498	199	145	1017.35
lcl|NZ_CP030271.1_cds_WP_011337611.1_1218	405	106	79	1040.58
lcl|NZ_CP030271.1_cds_WP_011337612.1_1219	753	454	42	129.166
lcl|NZ_CP030271.1_cds_WP_011337613.1_1220	1140	841	42	69.7283
lcl|NZ_CP030271.1_cds_WP_002719769.1_1221	279	10.9088	1	127.991
lcl|NZ_CP030271.1_cds_WP_002719770.1_1222	714	415	31	104.296
lcl|NZ_CP030271.1_cds_WP_011337614.1_1223	2115	1816	314	241.418
lcl|NZ_CP030271.1_cds_WP_011337615.1_1224	2088	1789	36	28.0962
lcl|NZ_CP030271.1_cds_WP_002719774.1_1225	441	142	73	717.778
lcl|NZ_CP030271.1_cds_WP_011337616.1_1226	360	61.0822	8	182.865
lcl|NZ_CP030271.1_cds_WP_011337617.1_1227	834	535	12	31.3172
lcl|NZ_CP030271.1_cds_WP_011337618.1_1228	1335	1036	133	179.245
lcl|NZ_CP030271.1_cds_WP_011337619.1_1229	2724	2425	252	145.092
lcl|NZ_CP030271.1_cds_WP_002719779.1_1230	264	8.51793	1	163.916
lcl|NZ_CP030271.1_cds_WP_011337620.1_1231	927	628	13	28.9028
lcl|NZ_CP030271.1_cds_WP_011337621.1_1232	1971	1672	228	190.395
lcl|NZ_CP030271.1_cds_WP_011337622.1_1233	456	157	9	80.0385
lcl|NZ_CP030271.1_cds_WP_061350833.1_1234	777	478	19	55.4985
lcl|NZ_CP030271.1_cds_WP_002719784.1_1235	561	262	24	127.899
lcl|NZ_CP030271.1_cds_WP_029534508.1_1236	1755	1456	365	350.016
lcl|NZ_CP030271.1_cds_WP_011337624.1_1237	918	619	244	550.37
lcl|NZ_CP030271.1_cds_WP_011337625.1_1238	843	544	430	1103.64
lcl|NZ_CP030271.1_cds_WP_011337626.1_1239	453	154	234	2121.54
lcl|NZ_CP030271.1_cds_WP_002719789.1_1240	411	112	22	274.259
lcl|NZ_CP030271.1_cds_WP_011337627.1_1241	471	172	10	81.176
lcl|NZ_CP030271.1_cds_WP_017140182.1_1242	2826	2527	52	28.7312
lcl|NZ_CP030271.1_cds_WP_002719792.1_1243	270	9.35544	0	0
lcl|NZ_CP030271.1_cds_WP_002719793.1_1244	639	340	10	41.0655
lcl|NZ_CP030271.1_cds_1245	1808	1509	49	45.338
lcl|NZ_CP030271.1_cds_WP_002719795.1_1246	174	3.56892	0	0
lcl|NZ_CP030271.1_cds_WP_011337629.1_1247	1191	892	58	90.786
lcl|NZ_CP030271.1_cds_WP_011337630.1_1248	543	244	11	62.9446
lcl|NZ_CP030271.1_cds_WP_011337631.1_1249	687	388	124	446.217
lcl|NZ_CP030271.1_cds_WP_011337632.1_1250	1185	886	25	39.3969
lcl|NZ_CP030271.1_cds_WP_002719800.1_1251	165	3.38302	0	0
lcl|NZ_CP030271.1_cds_WP_017140185.1_1252	1401	1102	5	6.33497
lcl|NZ_CP030271.1_cds_WP_002719802.1_1253	453	154	0	0
lcl|NZ_CP030271.1_cds_WP_002719803.1_1254	840	541	14	36.1316
lcl|NZ_CP030271.1_cds_WP_002719804.1_1255	423	124	21	236.458
lcl|NZ_CP030271.1_cds_WP_011337635.1_1256	1176	877	127	202.19
lcl|NZ_CP030271.1_cds_WP_011337636.1_1257	399	100	40	558.49
lcl|NZ_CP030271.1_cds_WP_011337637.1_1258	780	481	668	1939.04
lcl|NZ_CP030271.1_cds_WP_009566170.1_1259	327	31.3862	150	6672.8
lcl|NZ_CP030271.1_cds_WP_011337638.1_1260	1137	838	19	31.6567
lcl|NZ_CP030271.1_cds_WP_015920427.1_1261	969	670	3	6.25176
lcl|NZ_CP030271.1_cds_WP_011337640.1_1262	1143	844	17	28.123
lcl|NZ_CP030271.1_cds_WP_011337641.1_1263	1482	1183	116	136.908
lcl|NZ_CP030271.1_cds_WP_011337642.1_1264	1725	1426	56	54.8308
lcl|NZ_CP030271.1_cds_WP_002719814.1_1265	273	9.8295	0	0
lcl|NZ_CP030271.1_cds_WP_011337643.1_1266	804	505	14	38.7073
lcl|NZ_CP030271.1_cds_WP_002719816.1_1267	873	574	27	65.6762
lcl|NZ_CP030271.1_cds_WP_011337644.1_1268	1086	787	18	31.934
lcl|NZ_CP030271.1_cds_WP_011337645.1_1269	1089	790	8	14.139
lcl|NZ_CP030271.1_cds_WP_011337646.1_1270	1620	1321	7	7.39863
lcl|NZ_CP030271.1_cds_WP_002719820.1_1271	276	10.3458	0	0
lcl|NZ_CP030271.1_cds_WP_011337647.1_1272	360	61.0822	0	0
lcl|NZ_CP030271.1_cds_WP_011337648.1_1273	2346	2047	117	79.8039
lcl|NZ_CP030271.1_cds_WP_011840950.1_1274	570	271	17	87.5862
lcl|NZ_CP030271.1_cds_WP_011337650.1_1275	795	496	3	8.44492
lcl|NZ_CP030271.1_cds_WP_011337651.1_1276	912	613	15	34.1654
lcl|NZ_CP030271.1_cds_WP_011337652.1_1277	381	82.002	4	68.107
lcl|NZ_CP030271.1_cds_WP_236858193.1_1278	705	406	4	13.7559
lcl|NZ_CP030271.1_cds_WP_011337654.1_1279	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011337655.1_1280	2607	2308	34	20.5683
lcl|NZ_CP030271.1_cds_WP_147175734.1_1281	345	46.6066	10	299.577
lcl|NZ_CP030271.1_cds_WP_011337656.1_1282	216	4.87155	0	0
lcl|NZ_CP030271.1_cds_WP_009562317.1_1283	507	208	7	46.9884
lcl|NZ_CP030271.1_cds_WP_011337657.1_1284	933	634	77	169.573
lcl|NZ_CP030271.1_cds_WP_011337658.1_1285	231	5.62895	0	0
lcl|NZ_CP030271.1_cds_WP_002719835.1_1286	483	184	82	622.231
lcl|NZ_CP030271.1_cds_WP_011337659.1_1287	1254	955	2761	4036.63
lcl|NZ_CP030271.1_cds_WP_002719837.1_1288	1248	949	53	77.9768
lcl|NZ_CP030271.1_cds_WP_002719838.1_1289	375	76.0064	68	1249.15
lcl|NZ_CP030271.1_cds_WP_002719839.1_1290	324	29.2345	558	26649.9
lcl|NZ_CP030271.1_cds_WP_017140189.1_1291	2982	2683	1492	776.433
lcl|NZ_CP030271.1_cds_WP_011337661.1_1292	558	259	53	285.714
lcl|NZ_CP030271.1_cds_WP_114071681.1_1293	1944	1645	75	63.6577
lcl|NZ_CP030271.1_cds_WP_002719843.1_1294	600	301	92	426.754
lcl|NZ_CP030271.1_cds_WP_011337663.1_1295	555	256	38	207.252
lcl|NZ_CP030271.1_cds_WP_011337664.1_1296	1323	1024	26	35.4511
lcl|NZ_CP030271.1_cds_WP_011337665.1_1297	1839	1540	278	252.046
lcl|NZ_CP030271.1_cds_WP_011337666.1_1298	648	349	91	364.059
lcl|NZ_CP030271.1_cds_WP_017140191.1_1299	1365	1066	149	195.157
lcl|NZ_CP030271.1_cds_WP_002719849.1_1300	1464	1165	112	134.23
lcl|NZ_CP030271.1_cds_WP_011337668.1_1301	1980	1681	5	4.15296
lcl|NZ_CP030271.1_cds_WP_011337669.1_1302	1155	856	4	6.52442
lcl|NZ_CP030271.1_cds_WP_011337670.1_1303	1026	727	3	5.7616
lcl|NZ_CP030271.1_cds_1304	1630	1331	17	17.8331
lcl|NZ_CP030271.1_cds_WP_011337672.1_1305	945	646	4	8.64537
lcl|NZ_CP030271.1_cds_WP_011337673.1_1306	741	442	29	91.6076
lcl|NZ_CP030271.1_cds_WP_011337674.1_1307	567	268	67	349.057
lcl|NZ_CP030271.1_cds_WP_002719857.1_1308	744	445	15	47.0638
lcl|NZ_CP030271.1_cds_WP_011337675.1_1309	822	523	17	45.384
lcl|NZ_CP030271.1_cds_WP_011337676.1_1310	1185	886	24	37.821
lcl|NZ_CP030271.1_cds_WP_011337677.1_1311	1335	1036	463	623.989
lcl|NZ_CP030271.1_cds_WP_002719861.1_1312	138	2.93964	0	0
lcl|NZ_CP030271.1_cds_WP_011337678.1_1313	2400	2101	514	341.58
lcl|NZ_CP030271.1_cds_WP_011337679.1_1314	693	394	16	56.6996
lcl|NZ_CP030271.1_cds_WP_002719864.1_1315	468	169	160	1321.87
lcl|NZ_CP030271.1_cds_WP_002719865.1_1316	783	484	160	461.563
lcl|NZ_CP030271.1_cds_WP_061350835.1_1317	822	523	58	154.84
lcl|NZ_CP030271.1_cds_WP_011337682.1_1318	1140	841	23	38.1846
lcl|NZ_CP030271.1_cds_WP_011337683.1_1319	1824	1525	39	35.7068
lcl|NZ_CP030271.1_cds_WP_011337684.1_1320	603	304	261	1198.73
lcl|NZ_CP030271.1_cds_WP_011337685.1_1321	450	151	267	2468.82
lcl|NZ_CP030271.1_cds_WP_011337686.1_1322	609	310	28	126.111
lcl|NZ_CP030271.1_cds_WP_011337687.1_1323	339	41.1625	7	237.439
lcl|NZ_CP030271.1_cds_WP_011337688.1_1324	1500	1201	163	189.496
lcl|NZ_CP030271.1_cds_WP_011337689.1_1325	1653	1354	52	53.6217
lcl|NZ_CP030271.1_cds_WP_011337690.1_1326	720	421	27	89.5442
lcl|NZ_CP030271.1_cds_WP_011337691.1_1327	768	469	10	29.7703
lcl|NZ_CP030271.1_cds_WP_011337692.1_1328	1221	922	24	36.3443
lcl|NZ_CP030271.1_cds_WP_011337693.1_1329	630	331	20	84.3641
lcl|NZ_CP030271.1_cds_WP_011337694.1_1330	663	364	26	99.7305
lcl|NZ_CP030271.1_cds_WP_011337695.1_1331	585	286	107	522.365
lcl|NZ_CP030271.1_cds_WP_011337696.1_1332	327	31.3862	6	266.912
lcl|NZ_CP030271.1_cds_WP_023003603.1_1333	294	14.6185	1	95.5111
lcl|NZ_CP030271.1_cds_WP_011337697.1_1334	714	415	10	33.644
lcl|NZ_CP030271.1_cds_WP_011337698.1_1335	1164	865	5	8.07067
lcl|NZ_CP030271.1_cds_WP_009562257.1_1336	1452	1153	85	102.931
lcl|NZ_CP030271.1_cds_WP_011337699.1_1337	672	373	8	29.9459
lcl|NZ_CP030271.1_cds_WP_011337700.1_1338	1602	1303	30	32.1464
lcl|NZ_CP030271.1_cds_WP_011337701.1_1339	348	49.4247	5	141.248
lcl|NZ_CP030271.1_cds_WP_011337702.1_1340	948	649	340	731.459
lcl|NZ_CP030271.1_cds_WP_011337703.1_1341	1128	829	281	473.269
lcl|NZ_CP030271.1_cds_WP_011337704.1_1342	168	3.44246	0	0
lcl|NZ_CP030271.1_cds_WP_011337705.1_1343	1257	958	67	97.6484
lcl|NZ_CP030271.1_cds_WP_011337706.1_1344	597	298	69	323.287
lcl|NZ_CP030271.1_cds_WP_002719894.1_1345	330	33.6633	8	331.81
lcl|NZ_CP030271.1_cds_WP_023003605.1_1346	1092	793	15	26.4103
lcl|NZ_CP030271.1_cds_WP_011337708.1_1347	768	469	6	17.8622
lcl|NZ_CP030271.1_cds_WP_023003607.1_1348	933	634	31	68.2698
lcl|NZ_CP030271.1_cds_WP_017140195.1_1349	1008	709	55	108.311
lcl|NZ_CP030271.1_cds_WP_017140196.1_1350	1248	949	193	283.953
lcl|NZ_CP030271.1_cds_WP_011337712.1_1351	396	97.0001	5	71.9704
lcl|NZ_CP030271.1_cds_WP_011337713.1_1352	1320	1021	188	257.092
lcl|NZ_CP030271.1_cds_WP_011337714.1_1353	459	160	11	95.9906
lcl|NZ_CP030271.1_cds_WP_011337715.1_1354	1176	877	70	111.443
lcl|NZ_CP030271.1_cds_WP_002719904.1_1355	498	199	4	28.0649
lcl|NZ_CP030271.1_cds_WP_011337716.1_1356	354	55.1953	6	151.777
lcl|NZ_CP030271.1_cds_WP_011337717.1_1357	594	295	1	4.73297
lcl|NZ_CP030271.1_cds_WP_017140198.1_1358	468	169	0	0
lcl|NZ_CP030271.1_cds_WP_011337719.1_1359	585	286	2	9.76382
lcl|NZ_CP030271.1_cds_WP_147175732.1_1360	294	14.6185	0	0
lcl|NZ_CP030271.1_cds_WP_011337720.1_1361	783	484	1	2.88477
lcl|NZ_CP030271.1_cds_WP_011337721.1_1362	654	355	5	19.6652
lcl|NZ_CP030271.1_cds_WP_011337722.1_1363	513	214	1	6.52442
lcl|NZ_CP030271.1_cds_WP_011337723.1_1364	402	103	0	0
lcl|NZ_CP030271.1_cds_WP_002719913.1_1365	453	154	2	18.1328
lcl|NZ_CP030271.1_cds_WP_011337724.1_1366	234	5.81021	0	0
lcl|NZ_CP030271.1_cds_WP_002719915.1_1367	249	6.9214	0	0
lcl|NZ_CP030271.1_cds_WP_011337726.1_1368	306	19.0638	2	146.479
lcl|NZ_CP030271.1_cds_WP_011337727.1_1369	273	9.8295	1	142.044
lcl|NZ_CP030271.1_cds_WP_023003613.1_1370	813	514	62	168.416
lcl|NZ_CP030271.1_cds_WP_002719918.1_1371	141	2.98199	0	0
lcl|NZ_CP030271.1_cds_WP_011337728.1_1372	294	14.6185	8	764.089
lcl|NZ_CP030271.1_cds_WP_011337730.1_1373	2022	1723	186	150.724
lcl|NZ_CP030271.1_cds_WP_002719921.1_1374	975	676	36	74.3553
lcl|NZ_CP030271.1_cds_WP_017140202.1_1375	930	631	16	35.4035
lcl|NZ_CP030271.1_cds_WP_011337732.1_1376	294	14.6185	0	0
lcl|NZ_CP030271.1_cds_WP_011841002.1_1377	1137	838	542	903.049
lcl|NZ_CP030271.1_cds_WP_011337734.1_1378	735	436	42	134.499
lcl|NZ_CP030271.1_cds_WP_009562233.1_1379	567	268	42	218.812
lcl|NZ_CP030271.1_cds_WP_011337736.1_1380	1641	1342	100	104.041
lcl|NZ_CP030271.1_cds_WP_009562231.1_1381	1092	793	154	271.146
lcl|NZ_CP030271.1_cds_WP_002719929.1_1382	267	8.91948	0	0
lcl|NZ_CP030271.1_cds_WP_011337737.1_1383	1209	910	177	271.574
lcl|NZ_CP030271.1_cds_WP_011337738.1_1384	669	370	29	109.434
lcl|NZ_CP030271.1_cds_WP_011337739.1_1385	1467	1168	83	99.2182
lcl|NZ_CP030271.1_cds_WP_011337740.1_1386	927	628	22	48.9124
lcl|NZ_CP030271.1_cds_WP_009562223.1_1387	549	250	15	83.7736
lcl|NZ_CP030271.1_cds_WP_002719935.1_1388	732	433	6	19.3473
lcl|NZ_CP030271.1_cds_WP_002719936.1_1389	963	664	287	603.49
lcl|NZ_CP030271.1_cds_WP_011337741.1_1390	891	592	23	54.2453
lcl|NZ_CP030271.1_cds_WP_011337742.1_1391	462	163	9	77.0923
lcl|NZ_CP030271.1_cds_WP_002719939.1_1392	546	247	14	79.1384
lcl|NZ_CP030271.1_cds_WP_002719940.1_1393	453	154	10	90.6641
lcl|NZ_CP030271.1_cds_WP_011339201.1_1394	1377	1078	9	11.6568
lcl|NZ_CP030271.1_cds_WP_011337745.1_1395	711	412	38	128.778
lcl|NZ_CP030271.1_cds_WP_011337746.1_1396	1185	886	55	86.6732
lcl|NZ_CP030271.1_cds_WP_002719943.1_1397	897	598	192	448.287
lcl|NZ_CP030271.1_cds_WP_002719944.1_1398	762	463	139	419.17
lcl|NZ_CP030271.1_cds_WP_017140203.1_1399	888	589	26	61.6331
lcl|NZ_CP030271.1_cds_WP_011337748.1_1400	912	613	29	66.0531
lcl|NZ_CP030271.1_cds_WP_017140204.1_1401	774	475	57	167.547
lcl|NZ_CP030271.1_cds_WP_011337750.1_1402	1812	1513	78	71.98
lcl|NZ_CP030271.1_cds_WP_002719949.1_1403	132	2.85918	0	0
lcl|NZ_CP030271.1_cds_WP_011337751.1_1404	3267	2968	309	145.362
lcl|NZ_CP030271.1_cds_WP_017140205.1_1405	1173	874	151	241.225
lcl|NZ_CP030271.1_cds_WP_011337753.1_1406	642	343	267	1086.86
lcl|NZ_CP030271.1_cds_WP_011337754.1_1407	645	346	15	60.5301
lcl|NZ_CP030271.1_cds_WP_009562193.1_1408	1218	919	28	42.5401
lcl|NZ_CP030271.1_cds_WP_065462909.1_1409	3498	3199	416	181.566
lcl|NZ_CP030271.1_cds_WP_011337756.1_1410	516	217	2	12.8684
lcl|NZ_CP030271.1_cds_WP_002719957.1_1411	1005	706	125	247.207
lcl|NZ_CP030271.1_cds_WP_002719958.1_1412	558	259	148	797.844
lcl|NZ_CP030271.1_cds_WP_017140207.1_1413	867	568	16	39.3303
lcl|NZ_CP030271.1_cds_WP_011337759.1_1414	2472	2173	78	50.1177
lcl|NZ_CP030271.1_cds_1415	129	2.82095	0	0
lcl|NZ_CP030271.1_cds_WP_017140208.1_1416	1344	1045	55	73.4856
lcl|NZ_CP030271.1_cds_WP_002719962.1_1417	234	5.81021	0	0
lcl|NZ_CP030271.1_cds_WP_002719963.1_1418	1512	1213	6	6.90631
lcl|NZ_CP030271.1_cds_WP_002719964.1_1419	1377	1078	45	58.284
lcl|NZ_CP030271.1_cds_WP_002719965.1_1420	1431	1132	40	49.3366
lcl|NZ_CP030271.1_cds_WP_017140209.1_1421	2262	1963	165	117.36
lcl|NZ_CP030271.1_cds_WP_002719967.1_1422	1368	1069	42	54.8564
lcl|NZ_CP030271.1_cds_WP_002719968.1_1423	1107	808	40	69.1201
lcl|NZ_CP030271.1_cds_WP_011337762.1_1424	981	682	36	73.7011
lcl|NZ_CP030271.1_cds_WP_011337763.1_1425	678	379	21	77.3635
lcl|NZ_CP030271.1_cds_WP_009562175.1_1426	480	181	24	185.135
lcl|NZ_CP030271.1_cds_WP_011337764.1_1427	498	199	3	21.0486
lcl|NZ_CP030271.1_cds_WP_011337765.1_1428	486	187	8	59.7316
lcl|NZ_CP030271.1_cds_WP_011337766.1_1429	1179	880	8	12.693
lcl|NZ_CP030271.1_cds_WP_011337767.1_1430	609	310	32	144.127
lcl|NZ_CP030271.1_cds_WP_011337768.1_1431	1230	931	131	196.462
lcl|NZ_CP030271.1_cds_WP_009562166.1_1432	360	61.0822	5	114.291
lcl|NZ_CP030271.1_cds_WP_011337769.1_1433	1038	739	226	426.992
lcl|NZ_CP030271.1_cds_WP_011337770.1_1434	3237	2938	217	103.125
lcl|NZ_CP030271.1_cds_WP_011337771.1_1435	630	331	3	12.6546
lcl|NZ_CP030271.1_cds_WP_011337772.1_1436	732	433	11	35.47
lcl|NZ_CP030271.1_cds_WP_011337773.1_1437	735	436	6	19.2141
lcl|NZ_CP030271.1_cds_WP_011337774.1_1438	744	445	9	28.2383
lcl|NZ_CP030271.1_cds_WP_011337775.1_1439	1164	865	23	37.1251
lcl|NZ_CP030271.1_cds_WP_011337776.1_1440	375	76.0064	4	73.4794
lcl|NZ_CP030271.1_cds_WP_011337777.1_1441	783	484	14	40.3867
lcl|NZ_CP030271.1_cds_WP_011337778.1_1442	726	427	0	0
lcl|NZ_CP030271.1_cds_WP_011337779.1_1443	765	466	6	17.9772
lcl|NZ_CP030271.1_cds_WP_011337780.1_1444	1113	814	18	30.8748
lcl|NZ_CP030271.1_cds_WP_009562151.1_1445	546	247	9	50.8747
lcl|NZ_CP030271.1_cds_WP_011337781.1_1446	1569	1270	81	89.0507
lcl|NZ_CP030271.1_cds_WP_011337782.1_1447	936	637	10	21.9188
lcl|NZ_CP030271.1_cds_WP_011841046.1_1448	1329	1030	41	55.578
lcl|NZ_CP030271.1_cds_WP_011337784.1_1449	1137	838	7	11.663
lcl|NZ_CP030271.1_cds_WP_009562142.1_1450	378	79.0036	1	17.673
lcl|NZ_CP030271.1_cds_WP_011337785.1_1451	1542	1243	27	30.3283
lcl|NZ_CP030271.1_cds_WP_011337786.1_1452	606	307	2	9.09594
lcl|NZ_CP030271.1_cds_WP_011337787.1_1453	966	667	43	90.0116
lcl|NZ_CP030271.1_cds_WP_002720000.1_1454	774	475	23	67.6068
lcl|NZ_CP030271.1_cds_WP_023003620.1_1455	1071	772	75	135.644
lcl|NZ_CP030271.1_cds_WP_011337789.1_1456	255	7.48819	0	0
lcl|NZ_CP030271.1_cds_WP_011337790.1_1457	639	340	3	12.3196
lcl|NZ_CP030271.1_cds_WP_011337791.1_1458	2409	2110	2827	1870.68
lcl|NZ_CP030271.1_cds_WP_011337792.1_1459	1089	790	1193	2108.48
lcl|NZ_CP030271.1_cds_WP_011337793.1_1460	1131	832	118	198.023
lcl|NZ_CP030271.1_cds_WP_017140215.1_1461	3078	2779	196	98.4744
lcl|NZ_CP030271.1_cds_WP_011337795.1_1462	1176	877	45	71.6422
lcl|NZ_CP030271.1_cds_WP_011337796.1_1463	570	271	2	10.3043
lcl|NZ_CP030271.1_cds_WP_011337797.1_1464	474	175	38	303.181
lcl|NZ_CP030271.1_cds_WP_011337798.1_1465	1938	1639	64	54.5201
lcl|NZ_CP030271.1_cds_WP_011337799.1_1466	1095	796	9	15.7865
lcl|NZ_CP030271.1_cds_WP_011337800.1_1467	1632	1333	2	2.09486
lcl|NZ_CP030271.1_cds_WP_011337801.1_1468	801	502	2	5.56266
lcl|NZ_CP030271.1_cds_WP_011337802.1_1469	1023	724	18	34.7128
lcl|NZ_CP030271.1_cds_WP_002720016.1_1470	369	70.019	0	0
lcl|NZ_CP030271.1_cds_WP_002720017.1_1471	1059	760	13	23.8828
lcl|NZ_CP030271.1_cds_WP_011337803.1_1472	1098	799	4	6.98987
lcl|NZ_CP030271.1_cds_WP_015920568.1_1473	1668	1369	51	52.0143
lcl|NZ_CP030271.1_cds_WP_011337805.1_1474	465	166	1	8.411
lcl|NZ_CP030271.1_cds_WP_002720021.1_1475	222	5.14791	0	0
lcl|NZ_CP030271.1_cds_WP_011337806.1_1476	1086	787	3	5.32234
lcl|NZ_CP030271.1_cds_WP_002720023.1_1477	192	4.02165	0	0
lcl|NZ_CP030271.1_cds_WP_227590638.1_1478	1266	967	20	28.8775
lcl|NZ_CP030271.1_cds_WP_002720025.1_1479	1449	1150	169	205.185
lcl|NZ_CP030271.1_cds_WP_011337808.1_1480	975	676	41	84.6824
